id,source_repository,title_repository_record,title_found_on_first_pages,first_author_repository_record,institution_repository_record,funder_repository_record,funding_statement_found,funders_in_funding_statement,funders_named_first20pages,contract_or_handle,year_be,doc_type_repository_record,pages,sha256,record_url,has_abstract_th,chars_abstract_th,has_abstract_en,chars_abstract_en,has_executive_summary,chars_executive_summary,has_acknowledgement,chars_acknowledgement,has_keywords,chars_keywords,has_policy_recommendations,chars_policy_recommendations,has_recommendations,chars_recommendations,has_rq,chars_rq,has_hypothesis,chars_hypothesis,has_objectives,chars_objectives,has_alignment,chars_alignment,has_scope,chars_scope,has_framework,chars_framework,has_definitions,chars_definitions,has_users_section,chars_users_section,has_beneficiaries_section,chars_beneficiaries_section,has_expected_benefit,chars_expected_benefit,has_utilization,chars_utilization,has_outputs,chars_outputs,has_lit_review,chars_lit_review,has_background,chars_background,has_population,chars_population,has_instruments,chars_instruments,has_data_collection,chars_data_collection,has_analysis,chars_analysis,has_ethics,chars_ethics,has_budget,chars_budget,has_workplan,chars_workplan,has_methods,chars_methods,has_results,chars_results,has_discussion_conclusion,chars_discussion_conclusion,has_references,chars_references,has_appendix,chars_appendix,mention_kr,mention_strategy,mention_wwn_plan,mention_trl,mention_srl,mention_users,mention_beneficiaries,mention_policy_rec,mention_ethics_approval,mention_sample_size_basis,mention_informed_consent,mention_expert_validation,mention_limitations,mention_triangulation,mention_budget_amount,objectives_items,rq_count,references_count,references_method,tables_distinct,figures_distinct,grantthai_fields_covered
HSRI-072,HSRI Knowledge Bank,การศึกษารูปแบบการจ้างงาน แพทย์ ทันตแพทย์ เภสัชกร และพยาบาล ในภาครัฐของประเทศไทยในระยะ 15 ปีข้างหน้า,0,กฤษดา แสวงดี,not in repository record,สถาบันวิจัยระบบสาธารณสุข,0,,HSRI,hdl 11228/4988; contract 61-037; id hs2461,2561,Technical Report,73,23ea7e6f1d3eab7553fb6ab278241c44b3381bae8f21c6c9ed93a4e50af2c037,https://kb.hsri.or.th/dspace/handle/11228/4988,0,0,0,0,1,3961,0,0,0,0,0,0,0,0,0,0,0,0,1,43398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7932,1,10,1,12708,0,0,1,15343,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,none,7,4,BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;DOC.ATTACHMENTS.DOCUMENTS;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-073,HSRI Knowledge Bank,การประเมินความคุ้มค่าและความเป็นไปได้ของบริการตรวจเพทซีทีในประเทศไทย,1,วิทธวัช พันธุมงคล,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,NHSO,HSRI;NHSO,hdl 11228/5179; contract 61-046; id hs2545,2562,Technical Report,283,452ff7d2ef3976e6786e6046258ae19d3bf0392f0c2c5eadb1c61c6fffd8a6e5,https://kb.hsri.or.th/dspace/handle/11228/5179,0,0,0,0,1,4767,1,976,0,0,1,2161,1,23012,0,0,0,0,1,464,0,0,1,2196,1,2292,0,0,0,0,0,0,0,0,0,0,1,1538,1,72754,1,9540,1,487,0,0,1,1335,1,9217,0,0,0,0,0,0,1,8892,1,79893,1,42087,1,0,1,99579,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,6,0,0,none,41,68,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.BENEFICIARIES;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-074,HSRI Knowledge Bank,การศึกษาสถานการณ์และรูปแบบระบบบริการที่เป็นมิตรสำหรับคนต่างด้าวในประเทศไทย,1,จิราลักษณ์ นนทารักษ์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5437; contract 62-065;62-066; id hs2726,2562,Technical Report,109,6e7ba6e4a1e14284920d26d946c3c2af0c8563680eb065af6535b2338ec282c1,https://kb.hsri.or.th/dspace/handle/11228/5437,0,0,0,0,1,6656,0,0,0,0,1,1636,1,16964,0,0,0,0,1,817,0,0,0,0,1,582,0,0,0,0,0,0,1,811,0,0,0,0,1,7027,1,10628,1,17785,0,0,1,9903,0,0,0,0,0,0,1,1067,1,5100,1,68208,1,13945,1,18446,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,4,0,23,numbered,27,7,BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-075,HSRI Knowledge Bank,ทางเลือกของการบริหารจัดการคลินิกชุมชนอบอุ่นในระบบหลักประกันสุขภาพแห่งชาติในเขตกรุงเทพมหานคร,1,จิรุตม์ ศรีรัตนบัลล์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI;NHSO,HSRI;NHSO,hdl 11228/5314; id hs2630,2563,Technical Report,65,698c1fef610b28d80b77e424af1da83887e7f190a66f2ffa48796e260cc5a75c,https://kb.hsri.or.th/dspace/handle/11228/5314,0,0,0,0,1,7797,1,845,0,0,1,21013,0,0,1,1031,0,0,1,255,0,0,1,192,0,0,0,0,0,0,0,0,1,920,0,0,1,20467,0,0,1,20321,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,1725,1,5619,1,1257,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,4,0,none,6,21,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RQ.PRIMARY;CORE.RESEARCH.RQ.SECONDARY;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.QUALITY;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-076,HSRI Knowledge Bank,ต้นแบบการใช้แอปพลิเคชันคุณลูกเพื่อส่งเสริมสุขภาพเด็กที่คลินิกสุขภาพเด็กดี,1,รสวันต์ อารีมิตร,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5323; contract 62-049; id hs2650,2563,Technical Report,243,d79e40a396becc29f9ac18dfa40aea53b8db0179e246a41e4423e34d4c234763,https://kb.hsri.or.th/dspace/handle/11228/5323,1,8,1,1006,1,4408,1,1830,0,0,1,3712,1,4637,0,0,0,0,1,18036,0,0,1,1270,0,0,0,0,0,0,0,0,1,433,0,0,0,0,1,15572,1,21727,0,0,0,0,0,0,1,1628,0,0,0,0,1,96495,1,940,1,51501,1,22293,1,6529,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,16,0,29,numbered,54,4,BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.MASTER_PLAN;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.QUALITY;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-077,HSRI Knowledge Bank,การเฝ้าระวังโรคติดเชื้อไวรัสโคโรนา 2019 ในบ่อบำบัดน้ำเสียบริเวณจังหวัดที่พบผู้ป่วยยืนยันการติดเชื้อ,1,รัตนพร ตั้งวังวิวัฒน์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5530; contract 64-077; id hs2776,2564,Technical Report,55,3fb6faf346e8e84682d8b8924bd95b39ad17e546056cc5d2ee849aae9ed54245,https://kb.hsri.or.th/dspace/handle/11228/5530,1,2381,1,1552,0,0,1,1153,1,112,0,0,0,0,0,0,0,0,1,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2137,1,383,0,0,1,1297,1,1200,0,0,0,0,1,1171,1,2307,1,27470,1,3940,1,2306,1,888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,11,numbered,12,22,CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-078,HSRI Knowledge Bank,การพัฒนาเครื่องมือการประเมินสมรรถนะการดูแลการใช้ยาต้านจุลชีพของนักเรียนแพทย์ เภสัชกร และสัตวแพทย์ก่อนสำเร็จการศึกษาในประเทศไทย,1,Rungpetch Sakulbumrungsil,not in repository record,"Ministry of Public Health, World Health Organization, Thai Health Promotion Foundation, Health Systems Research Institute, National Health Security Office, Health Intervention and Technology Assessment Program, Food and Drug Administration",1,HSRI;THAIHEALTH,HSRI;THAIHEALTH,hdl 11228/5555; contract 63-148; id he0149,2564,Technical Report,296,13b0adae7c9795d06cb8bc37d25cee3d2f78920907a80877eabb2cd6175dcdde,https://kb.hsri.or.th/dspace/handle/11228/5555,0,0,0,0,0,0,0,0,0,0,1,3967,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31164,1,36002,1,12160,1,4185,0,0,1,822,1,206,0,0,0,0,0,0,1,460,1,81610,1,7812,1,10945,1,212388,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,32,hanging-indent-estimate,29,1,CORE.ALIGNMENT.POLICY_PATHWAY;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-079,HSRI Knowledge Bank,เภสัชพันธุศาสตร์ ในผู้ป่วยไทยที่ได้รับการปลูกถ่ายไต,1,"ชาครีย์ กิติยากร, หม่อมหลวง",not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5866; contract 64-142; id hs2967,2565,Technical Report,30,e5720f3824ae4587333c0b6d28201a18ae4bf6aa85841010ca58ea721c591e90,https://kb.hsri.or.th/dspace/handle/11228/5866,1,8,0,0,0,0,1,577,1,111,0,0,0,0,0,0,0,0,1,873,0,0,1,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19088,1,7,0,0,1,595,1,2134,0,0,0,0,1,6928,1,2570,1,8191,1,2904,1,1701,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,9,numbered,2,8,CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-080,HSRI Knowledge Bank,แผ่นปิดกะโหลกศีรษะเฉพาะบุคคล ผลิตจากโลหะไทเทเนียมด้วยเทคโนโลยีการพิมพ์ 3 มิติ สำหรับผู้ป่วยกะโหลกศีรษะยุบในการศึกษาวิจัยทางคลินิกแบบหลายสถาบัน,1,บุญรัตน์ โล่ห์วงศ์วัฒน,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI;NHSO,HSRI;NHSO,hdl 11228/5818; contract 63-141; id hs2939,2565,Technical Report,138,96eaf7b66419bb885373601b2077def2dae33a5d3c29f2152b786897201b840e,https://kb.hsri.or.th/dspace/handle/11228/5818,1,4700,1,4726,0,0,1,1392,1,163,1,0,0,0,0,0,0,0,1,890,0,0,0,0,1,0,0,0,1,107,0,0,1,767,0,0,1,2627,1,12715,1,5757,1,24982,0,0,1,15850,1,5661,0,0,0,0,1,0,1,7086,1,70916,1,42732,1,4043,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,5,0,28,numbered,29,26,BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;FUND.CALL.AGENCY;GEO.AREA.RESEARCH_USERS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-081,HSRI Knowledge Bank,ประสิทธิผลการฝึกจัดการความเครียดด้วยวิธีการฝึกหายใจและการฝึกสติต่อหน้าที่บริหารจัดการของสมองและคลื่นไฟฟ้าสมองในกลุ่มพยาบาลวิชาชีพที่ทำงานในเขตสุขภาพที่ 4,1,ยงยุทธ วงศ์ภิรมย์ศานติ์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/6027; contract 66-026; id hs3080,2566,Technical Report,156,6bdf5cd6f94f8f6544d3f2330745b402e56534b2840e27278c82f68412bdac23,https://kb.hsri.or.th/dspace/handle/11228/6027,1,1971,1,1719,0,0,1,886,1,176,0,0,0,0,0,0,1,639,1,878,0,0,0,0,1,914,1,3875,0,0,0,0,1,448,0,0,0,0,1,0,1,10431,1,6794,1,3289,1,4341,1,1873,0,0,0,0,0,0,1,9810,1,21918,1,13322,1,35262,1,1202,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,0,173,hanging-indent-estimate,15,33,COMP.STANDARD.HUMAN;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.HYPOTHESES;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.BENEFIT_SUMMARY
HSRI-082,HSRI Knowledge Bank,การประเมินประสิทธิภาพการขับเคลื่อนธรรมนูญสุขภาพพื้นที่ในการเฝ้าระวังการแพร่ระบาดของโรคโคโรน่าไวรัส-2019 พื้นที่เขตสุขภาพ 10,1,ปวีณา ลิมปิทีปราการ,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/6011; contract 66-008; id hs3070,2566,Technical Report,374,99130babc2e3be6790f95c2b83a52875f1684f1230ec9f9a5398e5990215bb84,https://kb.hsri.or.th/dspace/handle/11228/6011,1,4445,1,5525,1,4558,1,1557,1,155,1,13352,1,3017,0,0,0,0,1,575,0,0,1,222,1,1262,1,2447,0,0,0,0,0,0,0,0,1,62391,1,66467,1,17941,1,2957,1,13994,0,0,1,1481,1,763,1,89782,1,3626,1,2934,1,180340,1,20811,1,72817,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,5,0,255,numbered,42,3,BUDGET.PLAN.ITEMS;BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;COMP.STANDARD.RESEARCH_ETHICS;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.MASTER_PLAN;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-083,HSRI Knowledge Bank,การศึกษาบทบาทหน้าที่ของคณะกรรมการสุขภาพระดับพื้นที่ (กสพ.) ภายหลังการถ่ายโอนโรงพยาบาลส่งเสริมสุขภาพตำบลในองค์การบริหารส่วนจังหวัด : กรณีศึกษาจังหวัดน่าน ระยอง ปราจีนบุรี นครราชสีมา สงขลา และภูเก็ต,1,ชัญญาวีร์ ไชยวงศ์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;NHSO,hdl 11228/6231; contract 67-064; id hs3234,2567,Technical Report,139,f0f78b3177e3396cb2f502b1bc1f858fde829773b2885b5322f5e92a062d6a37,https://kb.hsri.or.th/dspace/handle/11228/6231,1,2737,1,3650,1,16614,1,1197,1,158,1,15314,1,9592,0,0,0,0,1,30600,0,0,1,941,1,961,0,0,0,0,0,0,0,0,1,1955,0,0,1,53530,1,9613,0,0,0,0,0,0,1,1969,0,0,0,0,0,0,1,16498,1,67525,1,22320,1,0,1,32905,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,9,0,0,none,18,6,BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;CORE.ALIGNMENT.FUND_SELECTION;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;FUND.CALL.KEY_RESULTS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC;RESULTS.CHAIN.UTILIZATION_DOMAIN
